460	2
461	6
462	8
463	3
464	5
465	2
467	5
468	3
469	7
470	4
471	6
472	4
473	4
474	3
475	8
476	3
477	4
478	3
479	4
480	4
481	7
482	7
483	7
484	4
5542	1
486	4
487	4
488	3
489	2
490	5
491	9
492	3
493	6
494	3
495	3
496	1
497	7
498	3
499	9
500	6
501	7
502	6
503	3
504	2
505	3
506	5
507	3
508	4
509	3
510	5
511	2
512	5
513	3
514	4
515	4
516	6
517	3
518	2
519	8
520	5
521	1
522	5
523	5
524	6
525	2
526	4
527	2
528	6
529	2
530	1
531	6
532	5
533	1
534	6
535	6
536	1
537	4
538	3
539	3
540	2
541	3
542	5
543	2
544	2
545	2
546	4
547	5
548	6
549	2
550	2
551	1
552	2
553	5
554	3
555	9
556	2
557	4
558	4
559	7
560	4
562	4
563	3
564	5
565	2
566	3
567	1
568	5
569	4
570	3
571	2
572	2
573	5
574	1
12863	1
576	1
577	3
578	2
580	3
581	3
582	1
583	1
4680	1
586	3
587	2
588	2
589	2
590	3
591	4
8784	1
593	3
4690	1
595	4
596	5
597	2
598	3
599	2
600	3
601	1
602	3
603	2
604	1
605	5
606	2
607	2
608	2
609	4
610	1
611	5
612	4
8805	1
614	2
615	3
616	3
617	1
17	80
619	2
620	2
621	2
622	2
623	2
624	8
625	2
626	3
627	1
628	3
629	6
4726	1
631	4
633	2
634	4
635	3
636	4
637	2
638	3
4735	1
640	1
641	2
642	3
643	2
644	3
645	4
646	1
647	4
4744	1
649	3
650	2
651	3
652	4
653	1
4752	1
657	2
658	3
659	1
660	3
661	2
662	1
663	2
664	4
665	3
666	4
4764	1
669	2
670	1
671	4
672	1
674	3
12963	1
676	3
677	1
678	3
679	1
680	6
681	3
682	4
684	3
685	1
686	2
688	2
689	2
690	2
692	3
693	3
695	4
696	2
697	1
698	3
699	2
700	2
701	2
703	2
704	1
705	2
706	3
707	3
708	3
709	2
710	2
712	1
713	3
714	4
715	3
716	2
717	3
719	1
720	3
8913	1
722	5
723	3
724	3
725	2
726	4
727	4
729	4
730	4
732	2
733	2
734	2
5624	1
736	2
737	2
738	2
4835	1
740	2
741	2
742	1
743	3
744	2
745	1
746	2
748	2
749	3
750	1
751	1
752	2
753	5
754	1
756	4
757	4
758	2
761	2
763	2
764	2
766	3
767	1
768	1
769	2
770	1
772	1
774	2
775	3
776	2
777	2
778	1
779	1
780	2
781	1
783	1
784	3
785	2
787	4
788	2
790	4
791	2
792	4
794	2
796	1
797	1
798	2
799	5
800	1
801	3
802	4
803	4
804	1
805	1
806	1
807	1
808	2
809	1
810	2
811	1
812	1
814	4
815	3
816	3
817	2
819	2
820	4
821	1
823	4
824	3
825	1
827	2
828	1
829	1
830	4
831	1
832	1
833	2
835	3
836	5
837	1
838	1
840	1
843	1
845	1
846	3
141	28
848	1
4920	1
850	1
851	1
852	1
854	5
855	4
4953	1
859	1
860	1
861	1
862	2
863	2
864	1
865	2
866	2
867	2
869	1
871	1
872	1
874	1
875	3
877	3
879	1
880	1
882	1
883	1
885	1
887	2
888	2
889	1
890	1
891	2
892	1
893	1
894	1
895	4
897	1
898	2
900	2
901	1
902	1
903	3
905	2
906	1
907	1
910	4
911	4
912	1
914	2
916	2
917	1
918	2
919	2
923	2
927	2
928	1
930	1
155	23
932	2
5029	1
935	2
936	1
5033	1
938	2
939	1
940	2
945	5
946	1
947	2
948	1
950	1
951	1
952	2
954	3
956	2
957	4
959	1
960	1
961	2
962	1
963	1
964	2
965	1
966	2
968	1
969	2
971	1
973	1
976	1
977	1
979	1
980	1
981	2
982	1
983	1
984	1
985	1
986	1
990	1
991	3
993	3
994	2
995	2
996	1
5093	1
998	1
849	3
1001	1
1003	3
5100	1
1006	1
1007	1
1009	1
1010	1
1012	1
1013	2
1014	1
1015	3
1016	1
4948	1
1019	1
1021	3
1022	2
1023	3
1024	2
1026	2
1027	2
9221	1
1031	1
1035	1
1036	1
1037	2
1038	1
1039	4
1040	1
1042	1
1043	1
1045	2
1046	1
1047	3
1048	1
1049	1
1051	1
1052	1
1053	1
1054	4
1055	1
1057	2
1060	3
1063	1
1064	4
1065	2
1068	2
1069	1
1071	1
1072	1
1073	2
1075	2
1077	1
1079	2
1080	1
1084	2
1085	1
1086	1
1087	1
1090	3
1091	2
1093	2
1094	1
1095	1
1096	2
1098	4
1101	1
1102	1
1103	1
1105	1
1106	2
1107	1
1108	1
1110	4
1114	1
1115	1
1117	3
1118	1
1121	1
1122	1
1123	2
1124	4
9317	1
1128	1
1129	1
1130	1
1134	2
1135	1
1136	1
1138	2
1139	1
1142	1
1145	1
1146	1
191	17
1148	1
1149	1
192	30
1154	2
1157	1
1158	2
1159	1
1163	2
1165	1
1166	1
1167	1
1170	1
1172	1
1173	2
1174	1
1176	1
1177	1
1180	2
1181	2
1182	2
1183	1
1184	1
1185	1
1186	1
1189	1
1191	2
1192	1
1193	1
1195	1
1196	1
1197	1
1198	1
1202	1
5300	1
5301	1
40	65
1209	1
1211	1
1212	1
1213	2
1214	1
1216	1
5313	1
1218	1
1220	1
1221	1
1222	3
1223	3
1224	1
1226	1
1228	1
1230	2
205	20
1233	1
1235	2
1236	1
1237	1
1239	1
1241	1
1243	4
4986	1
1248	1
1249	1
1250	2
1253	3
1256	2
1257	1
1261	1
1262	2
1265	1
5362	1
1271	1
315	10
1274	1
1275	1
1276	1
1279	1
1280	1
1281	1
1282	2
1283	1
1289	2
1292	2
1293	2
63	66
1295	1
1296	1
1298	1
1300	3
1301	1
1302	1
1303	1
7044	1
1307	2
1311	1
1312	1
1315	1
1316	1
1319	1
1321	1
1322	1
1325	2
1326	2
1327	1
1328	1
1329	1
1330	1
1332	1
1333	1
5432	1
1337	1
1338	2
1342	1
1349	1
5446	1
1351	1
1352	1
1353	1
1355	1
1357	2
1361	1
1363	1
1365	2
1366	2
1367	1
1369	1
1370	1
1373	1
1375	1
1376	1
1380	1
1382	1
1383	1
1386	1
231	18
1391	1
1392	1
232	16
1395	1
5493	1
1398	2
1399	1
1400	1
1406	1
282	9
1412	1
5509	1
1415	2
236	13
1418	1
1420	3
1422	1
1423	1
9616	1
1426	1
1428	1
173	22
1431	3
1432	1
1435	1
1436	1
1438	1
1440	2
240	18
1442	1
1445	1
1446	3
1447	1
1448	1
1449	1
1452	1
1455	1
1458	1
243	8
1462	3
1463	1
1467	1
1471	2
1476	1
1477	1
1478	1
1479	1
1482	1
1483	1
1484	2
1487	3
1488	1
1493	1
1495	1
1497	1
1499	1
1501	1
1502	1
5604	1
1509	1
1510	1
1511	2
1512	1
252	6
5612	1
1517	1
1518	1
1520	1
1521	1
1522	1
1526	1
1527	1
1528	1
1529	1
1530	2
1531	2
1532	1
1533	1
51	80
1539	2
1540	1
1544	1
1546	1
1547	1
1548	1
1550	1
1554	2
171	19
1556	2
1557	1
1559	1
1560	1
1561	2
1563	1
1565	1
1566	2
1567	1
1568	1
1576	1
1582	1
1584	1
1585	2
1587	1
1590	2
1595	1
1596	2
1597	1
1600	2
1604	1
1605	1
1610	1
1613	2
5710	1
1615	1
1617	1
1618	1
1619	1
1621	2
5726	1
1637	1
1638	1
1648	1
1654	1
3689	1
276	5
1660	1
1662	1
1668	1
1671	2
1672	1
1673	1
1675	1
1682	1
1683	2
1684	1
1686	1
1687	1
1690	1
1691	1
1692	2
1693	1
1698	1
1704	1
1709	1
1713	1
1714	1
9907	1
1719	1
1723	1
1726	1
1727	1
9921	1
1731	1
857	1
194	21
1737	1
1738	1
1741	1
1743	2
1747	1
1748	1
1749	1
1750	1
1751	1
1752	1
1754	1
5854	1
1761	2
1763	2
1765	1
1766	1
5869	1
1774	1
1775	1
5873	1
1779	2
1782	1
1786	2
1787	1
1791	1
196	16
1798	1
1801	1
1802	2
1804	1
1805	1
301	8
1808	1
9176	1
302	13
5914	1
1822	1
1828	2
1829	1
1830	1
10023	1
1832	1
1836	1
1843	1
1846	1
1847	1
1858	1
5959	1
1868	1
1886	1
997	2
1890	2
1891	1
1892	2
5989	1
1896	3
1897	1
5995	1
1900	1
5997	1
1907	1
1909	1
1912	1
1913	2
319	12
1917	1
149	21
10123	1
10129	1
1944	2
1945	1
1948	1
1950	1
1953	1
1958	1
6061	1
1966	1
1972	1
1974	1
1975	1
1979	1
6076	1
1982	3
1984	1
66	68
1990	1
1996	2
6095	1
2003	1
1017	2
2009	1
2010	1
2011	1
2021	2
6119	1
2025	2
2026	1
2027	1
613	4
2032	1
339	12
2036	1
2043	1
2045	1
2050	1
2052	1
2059	1
9218	1
10256	1
2069	1
150	20
2075	1
2076	2
2077	1
347	6
2084	1
2085	1
2087	1
41	64
2100	1
70	57
10302	1
2111	1
10306	1
353	4
2120	1
5132	1
1980	1
2124	1
6224	1
10321	1
2131	1
2134	1
287	10
2164	1
2169	1
2171	1
2173	1
2175	1
2179	1
6210	1
364	9
2187	1
6293	1
5145	1
2201	1
346	9
2209	1
2210	1
369	7
2226	1
371	6
10433	1
2250	1
2257	1
2258	1
2259	1
2265	2
2266	1
6366	1
2278	1
2279	1
10472	1
10473	1
2282	1
2283	1
2286	1
2289	1
5259	1
383	6
2305	1
2310	2
2311	1
2313	1
2315	1
2319	1
2323	1
2328	2
2335	1
2336	1
2341	1
2349	1
2353	1
2356	1
2358	1
6456	1
2363	1
2367	1
79	57
2380	1
2390	1
2396	1
2401	1
2407	1
2408	1
2425	1
2426	2
2428	1
2435	2
2440	1
2441	1
2443	1
2447	1
10641	1
2455	1
2459	1
4506	1
2463	1
10660	1
2469	1
10664	1
355	7
2482	1
2483	1
83	47
2500	1
417	6
2508	1
2511	1
10705	1
2523	2
2525	1
2528	1
2537	1
4519	1
2542	1
6639	1
2544	2
2546	1
2557	1
6657	1
2563	1
2569	1
2581	1
2582	1
2592	1
2593	1
2594	1
2595	1
5213	1
2611	1
2616	1
2619	2
2625	1
10822	1
2635	1
2636	1
2637	1
2638	1
2645	2
2648	1
6746	1
2662	1
225	7
2668	1
2671	1
6768	2
2691	1
2705	1
2710	1
6807	1
318	12
6817	1
2725	1
2735	1
2737	2
2741	1
4553	1
2750	1
2760	1
2776	1
2777	1
2787	1
2793	1
2794	2
6897	2
639	2
2822	1
2842	2
2847	1
2849	1
2853	1
2866	1
2868	1
2871	1
6974	1
2883	1
6987	1
2899	2
7002	1
2910	1
485	5
2933	1
9364	1
2938	1
2942	1
2945	1
2946	1
11140	1
2953	2
2960	1
2961	1
2963	1
2965	2
7066	1
3007	1
100	52
3020	1
7120	1
3025	1
3028	1
3032	1
3053	1
34	74
7160	1
8831	1
7164	1
3088	1
3092	3
103	41
3100	1
3104	1
3121	1
5983	1
3137	1
3142	1
3144	1
3255	1
7245	1
3150	1
3155	1
3156	1
3188	1
3189	1
3197	1
1899	1
7302	1
75	54
3217	1
3219	1
3225	1
3230	1
11436	1
11447	1
3260	1
3266	1
3276	1
3282	1
3286	1
3288	1
246	13
7397	1
3304	2
3308	1
3317	1
3318	1
3326	1
8066	1
3345	1
3349	1
7448	1
3354	1
4655	1
3381	1
3400	1
3401	1
3407	1
3409	1
11608	1
4666	2
3424	1
3428	1
3430	1
3435	1
3445	1
9449	1
11642	1
575	2
3455	1
3469	1
3482	1
3483	1
116	25
7588	1
5361	1
11691	1
1266	1
584	4
3510	1
3550	1
592	5
7658	1
594	2
937	2
3570	1
3589	1
3593	1
3605	1
3610	1
7729	1
7739	1
3656	1
3667	1
3679	1
3683	1
3687	1
7785	1
3690	2
3710	1
9493	1
3714	1
3716	1
3722	1
7823	1
7828	1
7829	1
1305	1
7836	1
3745	1
7850	1
3759	1
3766	1
630	2
3806	1
3811	1
3835	1
7934	1
3843	1
80	71
3858	1
3860	1
129	39
3884	2
648	3
53	75
3891	1
3911	1
3918	1
2449	1
3923	1
656	1
3941	1
3946	1
3952	1
8051	1
8057	1
3966	1
3970	1
2711	1
3984	1
3998	1
3999	1
133	22
1350	1
668	1
4040	1
675	2
8149	1
4079	1
12272	1
4084	1
8186	1
