Nome;Peso;;;;;;;;;;;
SNK;258;1,25E-03;9,99E-01;;;;;;;;;
latvian folk;258;1,25E-03;9,99E-01;;;;;;;;;
mother series;258;1,25E-03;9,99E-01;;;;;;;;;
mother 3;258;1,25E-03;9,99E-01;;;;;;;;;
Cory Gunz;258;1,25E-03;9,99E-01;;;;;;;;;
fake;258;1,25E-03;9,99E-01;;;;;;;;;
dev;258;1,25E-03;9,99E-01;;;;;;;;;
the returners;258;1,25E-03;9,99E-01;;;;;;;;;
shellerini;258;1,25E-03;9,99E-01;;;;;;;;;
munga;258;1,25E-03;9,99E-01;;;;;;;;;
M-nus;258;1,25E-03;9,99E-01;;;;;;;;;
tecnorumba;259;1,25E-03;9,99E-01;;;;;;;;;
Ramonzin;259;1,25E-03;9,99E-01;;;;;;;;;
Adhemar de Campos;259;1,25E-03;9,99E-01;;;;;;;;;
Opra o teu vento;259;1,26E-03;9,99E-01;;;;;;;;;
thrash blues;259;1,26E-03;9,99E-01;;;;;;;;;
chochocore;259;1,26E-03;9,99E-01;;;;;;;;;
tweegaze;259;1,26E-03;9,99E-01;;;;;;;;;
hate punk;259;1,26E-03;9,99E-01;;;;;;;;;
seven string guitar;259;1,26E-03;9,99E-01;;;;;;;;;
MOONRIDERS;259;1,26E-03;9,99E-01;;;;;;;;;
Breath of Fire ost;259;1,26E-03;9,99E-01;;;;;;;;;
bayrisch;259;1,26E-03;9,99E-01;;;;;;;;;
hip-hop blues;259;1,26E-03;9,99E-01;;;;;;;;;
trans;259;1,26E-03;9,99E-01;;;;;;;;;
newwave;259;1,26E-03;9,99E-01;;;;;;;;;
Youthcrew;259;1,26E-03;9,99E-01;;;;;;;;;
70s Turkish;260;1,26E-03;9,99E-01;;;;;;;;;
RPG Music;260;1,26E-03;9,99E-01;;;;;;;;;
Rouge;260;1,27E-03;9,99E-01;;;;;;;;;
riccardo cocciante;260;1,27E-03;9,99E-01;;;;;;;;;
:D;260;1,27E-03;9,99E-01;;;;;;;;;
American Punk;260;1,27E-03;9,99E-01;;;;;;;;;
modern big band and swing radio;260;1,27E-03;9,99E-01;;;;;;;;;
doom-chug;260;1,27E-03;9,99E-01;;;;;;;;;
Dresden;260;1,27E-03;9,99E-01;;;;;;;;;
braid ost;261;1,27E-03;9,99E-01;;;;;;;;;
leo bulgeboy;261;1,27E-03;9,99E-01;;;;;;;;;
Motivational;261;1,27E-03;9,99E-01;;;;;;;;;
riverboat soul;261;1,27E-03;9,99E-01;;;;;;;;;
babushcore;261;1,27E-03;9,99E-01;;;;;;;;;
sung poetry;261;1,27E-03;9,99E-01;;;;;;;;;
hyolyn;261;1,27E-03;9,99E-01;;;;;;;;;
Lolo;261;1,27E-03;9,99E-01;;;;;;;;;
chigga;262;1,28E-03;9,99E-01;;;;;;;;;
FTISlAND;262;1,28E-03;9,99E-01;;;;;;;;;
anarchist hip hop;262;1,28E-03;9,99E-01;;;;;;;;;
The Grace;262;1,28E-03;9,99E-01;;;;;;;;;
darker than the deepest sea;262;1,28E-03;9,99E-01;;;;;;;;;
John Sykes;263;1,28E-03;9,99E-01;;;;;;;;;
Chap-Hop;263;1,28E-03;9,99E-01;;;;;;;;;
keroncong;263;1,28E-03;9,99E-01;;;;;;;;;
ark music factory;263;1,28E-03;9,99E-01;;;;;;;;;
DTE;263;1,28E-03;9,99E-01;;;;;;;;;
Milky Bunny;263;1,28E-03;9,99E-01;;;;;;;;;
Skate-punk;263;1,28E-03;9,99E-01;;;;;;;;;
deep progressive house;263;1,28E-03;9,99E-01;;;;;;;;;
Cinematic Death Mambo;264;1,28E-03;9,99E-01;;;;;;;;;
annoying;264;1,29E-03;9,99E-01;;;;;;;;;
mincegore;264;1,29E-03;9,99E-01;;;;;;;;;
crustgore;264;1,29E-03;9,99E-01;;;;;;;;;
80s-90s;264;1,29E-03;9,99E-01;;;;;;;;;
mafia;264;1,29E-03;9,99E-01;;;;;;;;;
period instruments;264;1,29E-03;9,99E-01;;;;;;;;;
heavy ambient grunge;264;1,29E-03;9,99E-01;;;;;;;;;
italo dance;264;1,29E-03;9,99E-01;;;;;;;;;
hardcore emo;264;1,29E-03;9,99E-01;;;;;;;;;
santana;264;1,29E-03;9,99E-01;;;;;;;;;
ALL DAY ANIMAY;265;1,29E-03;9,99E-01;;;;;;;;;
some korean guy making anime references over electronic versions of jpop songs;265;1,29E-03;9,99E-01;;;;;;;;;
desejo de menina;265;1,29E-03;9,99E-01;;;;;;;;;
soadcore;265;1,29E-03;9,99E-01;;;;;;;;;
tokyo drift;265;1,30E-03;9,99E-01;;;;;;;;;
Artists I have seen Live;265;1,30E-03;9,99E-01;;;;;;;;;
Happy Feet;265;1,30E-03;9,99E-01;;;;;;;;;
capixaba;265;1,30E-03;9,99E-01;;;;;;;;;
Slayer;265;1,30E-03;9,99E-01;;;;;;;;;
benin;265;1,30E-03;9,99E-01;;;;;;;;;
vocalists;265;1,30E-03;9,99E-01;;;;;;;;;
wizardry;265;1,30E-03;9,99E-01;;;;;;;;;
vegetarian progressive grindcore;265;1,30E-03;9,99E-01;;;;;;;;;
chaos;265;1,30E-03;9,99E-01;;;;;;;;;
gabriel;265;1,30E-03;9,99E-01;;;;;;;;;
clipse;265;1,30E-03;9,99E-01;;;;;;;;;
angerme;265;1,30E-03;9,99E-01;;;;;;;;;
ghost step;266;1,30E-03;9,99E-01;;;;;;;;;
Foda demais;266;1,30E-03;9,99E-01;;;;;;;;;
bouzouki;266;1,31E-03;9,99E-01;;;;;;;;;
epic sax guy;266;1,31E-03;9,99E-01;;;;;;;;;
sport;266;1,31E-03;9,99E-01;;;;;;;;;
north america;266;1,31E-03;9,99E-01;;;;;;;;;
baroque music;266;1,31E-03;9,99E-01;;;;;;;;;
musica de gosto duvidoso;266;1,31E-03;9,99E-01;;;;;;;;;
Georgian Electronic Music;267;1,31E-03;9,99E-01;;;;;;;;;
Euroasian Experimental Pop;267;1,31E-03;9,99E-01;;;;;;;;;
nepali;267;1,31E-03;9,99E-01;;;;;;;;;
death-country metal;267;1,31E-03;9,99E-01;;;;;;;;;
peruvian rock;267;1,31E-03;9,99E-01;;;;;;;;;
nyckelharpa;267;1,31E-03;9,99E-01;;;;;;;;;
Native American Flute;267;1,31E-03;9,99E-01;;;;;;;;;
alstroemeria records;267;1,31E-03;9,99E-01;;;;;;;;;
Jay Sean;267;1,32E-03;9,99E-01;;;;;;;;;
classical composer;267;1,32E-03;9,99E-01;;;;;;;;;
Nicole Scherzinger;267;1,32E-03;9,99E-01;;;;;;;;;
Early Soul;267;1,32E-03;9,99E-01;;;;;;;;;
hiphop jazz;267;1,32E-03;9,99E-01;;;;;;;;;
snl;268;1,32E-03;9,99E-01;;;;;;;;;
Hip - Hop;268;1,32E-03;9,99E-01;;;;;;;;;
nortec;268;1,32E-03;9,99E-01;;;;;;;;;
electro hip-hop;268;1,32E-03;9,99E-01;;;;;;;;;
Daniel;268;1,32E-03;9,99E-01;;;;;;;;;
kept in freezer to be served as dinner;268;1,32E-03;9,99E-01;;;;;;;;;
KLF;268;1,32E-03;9,99E-01;;;;;;;;;
people I dont want to have sex with;268;1,32E-03;9,99E-01;;;;;;;;;
Norwegian Progressive Rock;268;1,32E-03;9,99E-01;;;;;;;;;
falsetto;268;1,33E-03;9,99E-01;;;;;;;;;
memecore;269;1,33E-03;9,99E-01;;;;;;;;;
Down Tempo Electronic;269;1,33E-03;9,99E-01;;;;;;;;;
rmx;269;1,33E-03;9,99E-01;;;;;;;;;
NeoRockabilly;269;1,33E-03;9,99E-01;;;;;;;;;
neobilly;269;1,33E-03;9,99E-01;;;;;;;;;
free palestine;269;1,33E-03;9,99E-01;;;;;;;;;
best frontman ever;269;1,33E-03;9,99E-01;;;;;;;;;
CORRIDOS PESADOS;269;1,33E-03;9,99E-01;;;;;;;;;
the jerky boys;269;1,33E-03;9,99E-01;;;;;;;;;
pwnage;270;1,33E-03;9,99E-01;;;;;;;;;
Música;270;1,33E-03;9,99E-01;;;;;;;;;
bretagne;270;1,33E-03;9,99E-01;;;;;;;;;
vallenatos;270;1,33E-03;9,99E-01;;;;;;;;;
oaxaca;270;1,34E-03;9,99E-01;;;;;;;;;
billy gilman;270;1,34E-03;9,99E-01;;;;;;;;;
spacerock;270;1,34E-03;9,99E-01;;;;;;;;;
putaria dos mlk;270;1,34E-03;9,99E-01;;;;;;;;;
acredita em deus;270;1,34E-03;9,99E-01;;;;;;;;;
cosmic-rock;270;1,34E-03;9,99E-01;;;;;;;;;
i.o.i;270;1,34E-03;9,99E-01;;;;;;;;;
zika;270;1,34E-03;9,99E-01;;;;;;;;;
gopniki;270;1,34E-03;9,99E-01;;;;;;;;;
elektro-jump-hardstyle;271;1,34E-03;9,99E-01;;;;;;;;;
ritual black metal;271;1,34E-03;9,99E-01;;;;;;;;;
Busbee;271;1,34E-03;9,99E-01;;;;;;;;;
Detrifornia;271;1,34E-03;9,99E-01;;;;;;;;;
Irakli Charkviani;271;1,34E-03;9,99E-01;;;;;;;;;
darma;271;1,34E-03;9,99E-01;;;;;;;;;
dumblecore;271;1,35E-03;9,99E-01;;;;;;;;;
mc gui;271;1,35E-03;9,99E-01;;;;;;;;;
Diomedez;271;1,35E-03;9,99E-01;;;;;;;;;
diomedes diaz;271;1,35E-03;9,99E-01;;;;;;;;;
Russell Watson;271;1,35E-03;9,99E-01;;;;;;;;;
kitty kat;271;1,35E-03;9,99E-01;;;;;;;;;
sertanemo;271;1,35E-03;9,99E-01;;;;;;;;;
Ace Combat;271;1,35E-03;9,99E-01;;;;;;;;;
german artists;271;1,35E-03;9,99E-01;;;;;;;;;
Eurovision 2015;272;1,35E-03;9,99E-01;;;;;;;;;
argentinian black metal;272;1,35E-03;9,99E-01;;;;;;;;;
virtual;272;1,35E-03;9,99E-01;;;;;;;;;
jazz harmonica;272;1,35E-03;9,99E-01;;;;;;;;;
thrash-black metal;272;1,35E-03;9,99E-01;;;;;;;;;
Mase;272;1,36E-03;9,99E-01;;;;;;;;;
los he visionado en directo;272;1,36E-03;9,99E-01;;;;;;;;;
the beatles covers;272;1,36E-03;9,99E-01;;;;;;;;;
Gabrielle roth;272;1,36E-03;9,99E-01;;;;;;;;;
promos radioactivos;273;1,36E-03;9,99E-01;;;;;;;;;
roqstyles;273;1,36E-03;9,99E-01;;;;;;;;;
Calle Paris;273;1,36E-03;9,99E-01;;;;;;;;;
KuRt;273;1,36E-03;9,99E-01;;;;;;;;;
jazz-trip;273;1,36E-03;9,99E-01;;;;;;;;;
musette;273;1,36E-03;9,99E-01;;;;;;;;;
riot grrl;273;1,36E-03;9,99E-01;;;;;;;;;
YUI;273;1,36E-03;9,99E-01;;;;;;;;;
post-vaporwave;274;1,36E-03;9,99E-01;;;;;;;;;
zajebiste;274;1,37E-03;9,99E-01;;;;;;;;;
GTA IV;274;1,37E-03;9,99E-01;;;;;;;;;
soulfullgospel;274;1,37E-03;9,99E-01;;;;;;;;;
Hezikiah Walker;274;1,37E-03;9,99E-01;;;;;;;;;
gary;274;1,37E-03;9,99E-01;;;;;;;;;
LeeSSang;274;1,37E-03;9,99E-01;;;;;;;;;
gospel and religious;274;1,37E-03;9,99E-01;;;;;;;;;
jani liimatainen;274;1,37E-03;9,99E-01;;;;;;;;;
Trashy;274;1,37E-03;9,99E-01;;;;;;;;;
bands nobody seems to know about which is sad because they basically kick ass;274;1,37E-03;9,99E-01;;;;;;;;;
znaczek;274;1,37E-03;9,99E-01;;;;;;;;;
loved;274;1,37E-03;9,99E-01;;;;;;;;;
sardinian;275;1,37E-03;9,99E-01;;;;;;;;;
barock;275;1,37E-03;9,99E-01;;;;;;;;;
gaita venezolana;275;1,38E-03;9,99E-01;;;;;;;;;
wack;275;1,38E-03;9,99E-01;;;;;;;;;
headbanging;275;1,38E-03;9,99E-01;;;;;;;;;
khmer;275;1,38E-03;9,99E-01;;;;;;;;;
dark trance;275;1,38E-03;9,99E-01;;;;;;;;;
the knife;275;1,38E-03;9,99E-01;;;;;;;;;
metalcore metal;275;1,38E-03;9,99E-01;;;;;;;;;
not emo;275;1,38E-03;9,99E-01;;;;;;;;;
Om Records;275;1,38E-03;9,99E-01;;;;;;;;;
eric;276;1,38E-03;9,99E-01;;;;;;;;;
koto;276;1,38E-03;9,99E-01;;;;;;;;;
top 40;276;1,38E-03;9,99E-01;;;;;;;;;
balkans;276;1,38E-03;9,99E-01;;;;;;;;;
pezet;276;1,38E-03;9,99E-01;;;;;;;;;
neo-psychedelic;276;1,39E-03;9,99E-01;;;;;;;;;
wordplay;276;1,39E-03;9,99E-01;;;;;;;;;
spm;276;1,39E-03;9,99E-01;;;;;;;;;
mexican thrash metal;276;1,39E-03;9,99E-01;;;;;;;;;
Trauma-Punk;276;1,39E-03;9,99E-01;;;;;;;;;
depressao musical;277;1,39E-03;9,99E-01;;;;;;;;;
gabe;277;1,39E-03;9,99E-01;;;;;;;;;
jadiel;277;1,39E-03;9,99E-01;;;;;;;;;
electronic tango;277;1,39E-03;9,99E-01;;;;;;;;;
roman kostrzewski;277;1,39E-03;9,99E-01;;;;;;;;;
really cool beard;277;1,39E-03;9,99E-01;;;;;;;;;
ambiant;277;1,39E-03;9,99E-01;;;;;;;;;
alternative jazz;277;1,39E-03;9,99E-01;;;;;;;;;
two artists that share one name;277;1,39E-03;9,99E-01;;;;;;;;;
move your body;277;1,40E-03;9,99E-01;;;;;;;;;
funky junky;277;1,40E-03;9,99E-01;;;;;;;;;
Animu;277;1,40E-03;9,99E-01;;;;;;;;;
anime idol;277;1,40E-03;9,99E-01;;;;;;;;;
fother muckers;278;1,40E-03;9,99E-01;;;;;;;;;
ases falsos;278;1,40E-03;9,99E-01;;;;;;;;;
fantezi;278;1,40E-03;9,99E-01;;;;;;;;;
cambodia;278;1,40E-03;9,99E-01;;;;;;;;;
female alternative;278;1,40E-03;9,99E-01;;;;;;;;;
My fave music;278;1,40E-03;9,99E-01;;;;;;;;;
earthworm jim;278;1,40E-03;9,99E-01;;;;;;;;;
Rnb mixtape r and b american pop brian mcknight boyz ii men justin timberlake maroon 5 jazz rb jrice j rice;278;1,40E-03;9,99E-01;;;;;;;;;
Oldboy;279;1,40E-03;9,99E-01;;;;;;;;;
Roskilde 2007;279;1,40E-03;9,99E-01;;;;;;;;;
people whose mothers i wish had health plans which included abortion;279;1,41E-03;9,99E-01;;;;;;;;;
muzika raspolozenja;279;1,41E-03;9,99E-01;;;;;;;;;
raggar rock;279;1,41E-03;9,99E-01;;;;;;;;;
LOVE LOVE LOVE;279;1,41E-03;9,99E-01;;;;;;;;;
italian thrash metal;279;1,41E-03;9,99E-01;;;;;;;;;
Thai artist;279;1,41E-03;9,99E-01;;;;;;;;;
nurse with wound list;279;1,41E-03;9,99E-01;;;;;;;;;
indie-emo;279;1,41E-03;9,99E-01;;;;;;;;;
Sverige;280;1,41E-03;9,99E-01;;;;;;;;;
Tim bowman;280;1,41E-03;9,99E-01;;;;;;;;;
Flamenquillo;280;1,41E-03;9,99E-01;;;;;;;;;
urørt;280;1,41E-03;9,99E-01;;;;;;;;;
samsons;280;1,41E-03;9,99E-01;;;;;;;;;
da o cu de cabeca pra baixo;280;1,42E-03;9,99E-01;;;;;;;;;
ha:tfelt;280;1,42E-03;9,99E-01;;;;;;;;;
barefoot;280;1,42E-03;9,99E-01;;;;;;;;;
christine mcvie;280;1,42E-03;9,99E-01;;;;;;;;;
Violeta Parra;281;1,42E-03;9,99E-01;;;;;;;;;
UK Hard House;281;1,42E-03;9,99E-01;;;;;;;;;
roskilde 07;281;1,42E-03;9,99E-01;;;;;;;;;
Derbe Strommusik;281;1,42E-03;9,99E-01;;;;;;;;;
photographed;281;1,42E-03;9,99E-01;;;;;;;;;
bo bice;281;1,42E-03;9,99E-01;;;;;;;;;
Flamenkeando con gracia;282;1,42E-03;9,99E-01;;;;;;;;;
Alkistis Protopsalti;282;1,42E-03;9,99E-01;;;;;;;;;
progressive emo;282;1,42E-03;9,99E-01;;;;;;;;;
jon;282;1,42E-03;9,99E-01;;;;;;;;;
rock-pop;282;1,43E-03;9,99E-01;;;;;;;;;
oldie;282;1,43E-03;9,99E-01;;;;;;;;;
Nerd music;282;1,43E-03;9,99E-01;;;;;;;;;
persona;283;1,43E-03;9,99E-01;;;;;;;;;
moomin;283;1,43E-03;9,99E-01;;;;;;;;;
deutscher rap;283;1,43E-03;9,99E-01;;;;;;;;;
lustig;283;1,43E-03;9,99E-01;;;;;;;;;
deep funk revival;283;1,43E-03;9,99E-01;;;;;;;;;
back to the future;283;1,43E-03;9,99E-01;;;;;;;;;
goth pop;284;1,43E-03;9,99E-01;;;;;;;;;
Ajuleg;284;1,43E-03;9,99E-01;;;;;;;;;
so fucking amazing;284;1,43E-03;9,99E-01;;;;;;;;;
yodel;284;1,43E-03;9,99E-01;;;;;;;;;
marina;284;1,44E-03;9,99E-01;;;;;;;;;
jimin;284;1,44E-03;9,99E-01;;;;;;;;;
speed garage;284;1,44E-03;9,99E-01;;;;;;;;;
urban soul;284;1,44E-03;9,99E-01;;;;;;;;;
Five TImes August;284;1,44E-03;9,99E-01;;;;;;;;;
japanese female vocal;284;1,44E-03;9,99E-01;;;;;;;;;
1789;285;1,44E-03;9,99E-01;;;;;;;;;
deceased;285;1,44E-03;9,99E-01;;;;;;;;;
Mega Man;285;1,44E-03;9,99E-01;;;;;;;;;
trapstep;285;1,44E-03;9,99E-01;;;;;;;;;
plena;285;1,44E-03;9,99E-01;;;;;;;;;
merdique;285;1,44E-03;9,99E-01;;;;;;;;;
Thai Indie;285;1,44E-03;9,99E-01;;;;;;;;;
afro hip hop;285;1,44E-03;9,99E-01;;;;;;;;;
Bebe and Cece Winans;285;1,45E-03;9,99E-01;;;;;;;;;
fusion records;286;1,45E-03;9,99E-01;;;;;;;;;
indie-electronic;286;1,45E-03;9,99E-01;;;;;;;;;
turk halk muzigi;286;1,45E-03;9,99E-01;;;;;;;;;
Pony Music;286;1,45E-03;9,99E-01;;;;;;;;;
lounge and chillout;286;1,45E-03;9,99E-01;;;;;;;;;
90lar;286;1,45E-03;9,99E-01;;;;;;;;;
awful;286;1,45E-03;9,99E-01;;;;;;;;;
elvis;286;1,45E-03;9,99E-01;;;;;;;;;
polsk punk;286;1,45E-03;9,99E-01;;;;;;;;;
Yiddish Metal;286;1,45E-03;9,99E-01;;;;;;;;;
soprano sax;286;1,45E-03;9,99E-01;;;;;;;;;
james brown;286;1,45E-03;9,99E-01;;;;;;;;;
Italian Streamable;286;1,46E-03;9,99E-01;;;;;;;;;
trouse;286;1,46E-03;9,99E-01;;;;;;;;;
Faramarz Aslani;287;1,46E-03;9,99E-01;;;;;;;;;
indian punk;287;1,46E-03;9,99E-01;;;;;;;;;
modern creative;287;1,46E-03;9,99E-01;;;;;;;;;
auckland;287;1,46E-03;9,99E-01;;;;;;;;;
bad music;287;1,46E-03;9,99E-01;;;;;;;;;
fuck me;287;1,46E-03;9,99E-01;;;;;;;;;
58Muzik;287;1,46E-03;9,99E-01;;;;;;;;;
sludgewave;287;1,46E-03;9,99E-01;;;;;;;;;
AVENGED SEVENFOLD;287;1,46E-03;9,99E-01;;;;;;;;;
gameboy;287;1,46E-03;9,99E-01;;;;;;;;;
writers;288;1,46E-03;9,99E-01;;;;;;;;;
revival;288;1,47E-03;9,99E-01;;;;;;;;;
old;288;1,47E-03;9,99E-01;;;;;;;;;
mexican surf;288;1,47E-03;9,99E-01;;;;;;;;;
ozersk;288;1,47E-03;9,99E-01;;;;;;;;;
The Vampire Diaries;288;1,47E-03;9,99E-01;;;;;;;;;
rumbapop;288;1,47E-03;9,99E-01;;;;;;;;;
espanyol;288;1,47E-03;9,99E-01;;;;;;;;;
Israel Novaes;288;1,47E-03;9,99E-01;;;;;;;;;
papaiti records;288;1,47E-03;9,99E-01;;;;;;;;;
listen to;288;1,47E-03;9,99E-01;;;;;;;;;
too young to be this good;288;1,47E-03;9,99E-01;;;;;;;;;
hit;288;1,47E-03;9,99E-01;;;;;;;;;
Manics;288;1,47E-03;9,99E-01;;;;;;;;;
japones;289;1,48E-03;9,99E-01;;;;;;;;;
brave heart;289;1,48E-03;9,99E-01;;;;;;;;;
Pathetic;289;1,48E-03;9,99E-01;;;;;;;;;
Justin Broadrick;289;1,48E-03;9,99E-01;;;;;;;;;
bandas venezolanas;290;1,48E-03;9,99E-01;;;;;;;;;
tanya Tucker;290;1,48E-03;9,99E-01;;;;;;;;;
psystep;290;1,48E-03;9,99E-01;;;;;;;;;
agressive;290;1,48E-03;9,99E-01;;;;;;;;;
j rock;290;1,48E-03;9,99E-01;;;;;;;;;
bagacera;291;1,48E-03;9,99E-01;;;;;;;;;
nordic metal;291;1,48E-03;9,99E-01;;;;;;;;;
sucks;291;1,48E-03;9,99E-01;;;;;;;;;
Vineyard artist;291;1,48E-03;9,99E-01;;;;;;;;;
Nizhny Novgorod;292;1,48E-03;9,99E-01;;;;;;;;;
Bresil;292;1,49E-03;9,99E-01;;;;;;;;;
Maybe Wave;292;1,49E-03;9,99E-01;;;;;;;;;
Arabic Oldies;292;1,49E-03;9,99E-01;;;;;;;;;
on wave;292;1,49E-03;9,99E-01;;;;;;;;;
new weird turkey;292;1,49E-03;9,99E-01;;;;;;;;;
organic;292;1,49E-03;9,99E-01;;;;;;;;;
major;292;1,49E-03;9,99E-01;;;;;;;;;
artists I have cooked for;293;1,49E-03;9,99E-01;;;;;;;;;
basert;293;1,49E-03;9,99E-01;;;;;;;;;
nadama;293;1,49E-03;9,99E-01;;;;;;;;;
versiones;293;1,49E-03;9,99E-01;;;;;;;;;
rosajesser;293;1,49E-03;9,99E-01;;;;;;;;;
cantantes que SI cantan;293;1,49E-03;9,99E-01;;;;;;;;;
aria;293;1,50E-03;9,99E-01;;;;;;;;;
jazz sax;293;1,50E-03;9,99E-01;;;;;;;;;
surf revival;293;1,50E-03;9,99E-01;;;;;;;;;
son cubano;293;1,50E-03;9,99E-01;;;;;;;;;
canto falado;293;1,50E-03;9,99E-01;;;;;;;;;
Artie Shaw;293;1,50E-03;9,99E-01;;;;;;;;;
fake music;293;1,50E-03;9,98E-01;;;;;;;;;
ministry of sound;293;1,50E-03;9,98E-01;;;;;;;;;
spun;293;1,50E-03;9,98E-01;;;;;;;;;
Josh Homme;293;1,50E-03;9,98E-01;;;;;;;;;
spirituals;294;1,50E-03;9,98E-01;;;;;;;;;
Agustin lara;294;1,50E-03;9,98E-01;;;;;;;;;
Orgasmic;294;1,50E-03;9,98E-01;;;;;;;;;
softelectro;294;1,51E-03;9,98E-01;;;;;;;;;
last fm various;294;1,51E-03;9,98E-01;;;;;;;;;
charley pride;294;1,51E-03;9,98E-01;;;;;;;;;
french indie;294;1,51E-03;9,98E-01;;;;;;;;;
new wave of traditional heavy metal;294;1,51E-03;9,98E-01;;;;;;;;;
The Voice Of Holland;294;1,51E-03;9,98E-01;;;;;;;;;
killing bono;294;1,51E-03;9,98E-01;;;;;;;;;
Easy Jazz;294;1,51E-03;9,98E-01;;;;;;;;;
Nam;294;1,51E-03;9,98E-01;;;;;;;;;
Rock Progressivo;294;1,51E-03;9,98E-01;;;;;;;;;
praise jams;294;1,51E-03;9,98E-01;;;;;;;;;
TI;294;1,51E-03;9,98E-01;;;;;;;;;
Byron Cage;294;1,51E-03;9,98E-01;;;;;;;;;
shamanic;295;1,52E-03;9,98E-01;;;;;;;;;
spanish lyrics;295;1,52E-03;9,98E-01;;;;;;;;;
pantera;295;1,52E-03;9,98E-01;;;;;;;;;
Retro Heavy Metal;295;1,52E-03;9,98E-01;;;;;;;;;
greek electronic;295;1,52E-03;9,98E-01;;;;;;;;;
PWL;295;1,52E-03;9,98E-01;;;;;;;;;
toy-pop;295;1,52E-03;9,98E-01;;;;;;;;;
Metal Core;295;1,52E-03;9,98E-01;;;;;;;;;
EDITH MARQUEZ;295;1,52E-03;9,98E-01;;;;;;;;;
i've sound;295;1,52E-03;9,98E-01;;;;;;;;;
POP Brasil;296;1,52E-03;9,98E-01;;;;;;;;;
rock libre ecuatoriano;296;1,52E-03;9,98E-01;;;;;;;;;
delta;296;1,53E-03;9,98E-01;;;;;;;;;
slow jazzy;296;1,53E-03;9,98E-01;;;;;;;;;
true gangsta;296;1,53E-03;9,98E-01;;;;;;;;;
Anonymous;296;1,53E-03;9,98E-01;;;;;;;;;
Crema;296;1,53E-03;9,98E-01;;;;;;;;;
dark electronica;296;1,53E-03;9,98E-01;;;;;;;;;
javier solis;296;1,53E-03;9,98E-01;;;;;;;;;
Passion;296;1,53E-03;9,98E-01;;;;;;;;;
sertanejos;296;1,53E-03;9,98E-01;;;;;;;;;
humos rock rally;296;1,53E-03;9,98E-01;;;;;;;;;
saxophonist;296;1,53E-03;9,98E-01;;;;;;;;;
groningen;296;1,53E-03;9,98E-01;;;;;;;;;
artists who are lastfm users;296;1,53E-03;9,98E-01;;;;;;;;;
Shawty lo;296;1,54E-03;9,98E-01;;;;;;;;;
brasil instrumental;296;1,54E-03;9,98E-01;;;;;;;;;
HNW;296;1,54E-03;9,98E-01;;;;;;;;;
BUTTHURT;297;1,54E-03;9,98E-01;;;;;;;;;
commandos 2;297;1,54E-03;9,98E-01;;;;;;;;;
cold;297;1,54E-03;9,98E-01;;;;;;;;;
electronica art metal;297;1,54E-03;9,98E-01;;;;;;;;;
Jr;297;1,54E-03;9,98E-01;;;;;;;;;
spam;297;1,54E-03;9,98E-01;;;;;;;;;
Bollywood Songs;297;1,54E-03;9,98E-01;;;;;;;;;
Frank;297;1,54E-03;9,98E-01;;;;;;;;;
OP;297;1,54E-03;9,98E-01;;;;;;;;;
Gentleman;297;1,54E-03;9,98E-01;;;;;;;;;
central asian;297;1,55E-03;9,98E-01;;;;;;;;;
Black Sabbath;297;1,55E-03;9,98E-01;;;;;;;;;
jakarta;298;1,55E-03;9,98E-01;;;;;;;;;
industrial electronic;298;1,55E-03;9,98E-01;;;;;;;;;
asheville;298;1,55E-03;9,98E-01;;;;;;;;;
kid cudi;298;1,55E-03;9,98E-01;;;;;;;;;
sambalanco;298;1,55E-03;9,98E-01;;;;;;;;;
procimax;299;1,55E-03;9,98E-01;;;;;;;;;
rivotril;299;1,55E-03;9,98E-01;;;;;;;;;
pai mendes;299;1,55E-03;9,98E-01;;;;;;;;;
esquizofrenica;299;1,55E-03;9,98E-01;;;;;;;;;
What time is it;299;1,55E-03;9,98E-01;;;;;;;;;
pub metal;299;1,55E-03;9,98E-01;;;;;;;;;
light dance;299;1,56E-03;9,98E-01;;;;;;;;;
chamber jazz;299;1,56E-03;9,98E-01;;;;;;;;;
luke vibert;299;1,56E-03;9,98E-01;;;;;;;;;
DJMebbeAll;299;1,56E-03;9,98E-01;;;;;;;;;
green ova;299;1,56E-03;9,98E-01;;;;;;;;;
american black metal;300;1,56E-03;9,98E-01;;;;;;;;;
salsa boricua;300;1,56E-03;9,98E-01;;;;;;;;;
rapes my ears;300;1,56E-03;9,98E-01;;;;;;;;;
Irish Hip Hop;300;1,56E-03;9,98E-01;;;;;;;;;
hip-hhop;300;1,56E-03;9,98E-01;;;;;;;;;
giriboy;300;1,56E-03;9,98E-01;;;;;;;;;
multi-instrumentalist;300;1,56E-03;9,98E-01;;;;;;;;;
GrooveLife Advocate;300;1,56E-03;9,98E-01;;;;;;;;;
west side;300;1,57E-03;9,98E-01;;;;;;;;;
wolf metal;300;1,57E-03;9,98E-01;;;;;;;;;
Doom Electro;301;1,57E-03;9,98E-01;;;;;;;;;
birds;301;1,57E-03;9,98E-01;;;;;;;;;
kill nazis;301;1,57E-03;9,98E-01;;;;;;;;;
revolucion;301;1,57E-03;9,98E-01;;;;;;;;;
john michael montgomery;301;1,57E-03;9,98E-01;;;;;;;;;
